0,1,2,3
1,2287,6660,1
1,1414,7279,1
1,2643,6216,1
1,1479,9617,1
1,2706,6377,0
1,1866,10509,0
1,2484,11300,1
1,1823,6379,0
1,2617,6502,1
1,758,9453,0
1,12,6606,1
1,1872,10511,0
1,1876,6436,0
1,1561,11883,0
1,1124,6058,1
1,2480,10682,1
1,2140,12211,1
1,1216,7117,0
1,2328,9754,1
1,274,9349,1
1,2062,6255,1
1,2472,9878,1
1,1776,6041,1
1,2712,9501,1
1,1814,8820,1
1,2556,6830,1
1,2350,10261,1
1,550,8375,0
1,1866,6718,0
1,459,7673,1
1,949,9062,1
1,2284,8550,0
1,1866,8813,1
1,1468,7730,1
1,1910,9960,1
1,1442,9638,0
1,2337,10706,1
1,2704,6140,1
1,1966,12180,0
1,1448,11902,0
1,1859,8098,0
1,1212,12237,1
1,2470,8256,0
1,353,9174,1
1,1695,12058,1
1,1898,6479,1
1,833,11165,1
1,2380,8031,0
1,985,8184,1
1,2282,8769,1
1,452,9032,1
1,2547,7725,1
1,656,12047,0
1,645,11661,0
1,1610,9278,0
1,1390,11588,1
1,1195,8035,1
1,2477,7755,0
1,1721,5640,1
1,2655,12326,1
1,558,7203,0
1,494,8397,0
1,244,9407,1
1,1396,11814,1
1,2382,11251,1
1,1682,7216,1
1,1,8096,1
1,410,8402,1
1,2513,9360,1
1,1191,10373,0
1,494,10141,1
1,1498,5606,0
1,1575,11238,1
1,561,7252,1
1,1229,5997,1
1,846,6022,0
1,1412,12315,1
1,2108,10816,1
1,353,10432,1
1,1607,9298,0
1,1561,9517,1
1,569,10261,1
1,2516,9985,1
1,2652,8324,1
1,996,9942,1
1,1857,5774,1
1,2389,9260,1
1,1400,11524,1
1,2467,10473,1
1,1230,11205,0
1,2596,6959,1
1,1930,11295,1
1,483,9233,1
1,1776,8250,1
1,1876,9065,1
1,2165,5679,1
1,974,8112,0
1,2198,11340,1
1,546,8067,0
1,2222,5980,1
1,2239,6119,0
1,1845,8166,1
1,1742,8198,1
1,1787,10939,1
1,2167,7795,0
1,2495,10197,1
1,1280,8288,1
1,2686,7762,1
1,1189,9029,1
1,1671,10914,1
1,2626,11133,1
1,149,5672,1
1,1283,8043,1
1,2271,12299,1
1,1191,12188,1
1,2234,8211,0
1,16,9777,1
1,1429,10041,1
1,1746,10499,1
1,2709,6578,0
1,2260,11987,1
1,1912,10103,1
1,1645,11346,0
1,492,8657,0
1,1339,9505,1
1,1266,11521,1
1,1970,11146,1
1,1293,6443,1
1,2710,6427,1
1,1943,5656,1
1,2682,6692,1
1,1570,7720,1
1,2665,8512,1
1,1262,7449,1
1,2172,10678,1
1,532,7060,1
1,1910,7109,1
1,1290,11978,1
1,624,5674,1
1,1679,11473,1
1,8,8225,1
1,1162,6112,0
1,1598,6184,1
1,1207,11726,1
1,2281,5859,1
1,1779,12147,1
1,133,11985,0
1,1297,5845,1
1,1740,7510,0
1,1988,5591,1
1,410,10077,1
1,2612,9170,1
1,1342,12167,0
1,2321,8793,1
1,2044,11215,1
1,285,6910,1
1,1960,10272,1
1,974,5883,1
1,2321,7099,1
1,2203,7371,1
1,2358,10219,1
1,808,10979,0
1,1386,10407,1
1,1942,10795,1
1,2249,5630,1
1,425,9678,0
1,551,11481,1
1,1825,12114,1
1,1431,6560,1
1,1278,11627,1
1,2098,8111,1
1,2301,11524,0
1,1582,10008,1
1,1371,11587,1
1,1277,5948,0
1,1994,9814,0
1,2549,8516,0
1,2155,6936,0
1,2394,7526,1
1,2374,6667,1
1,2164,7852,1
1,753,6594,1
1,353,11943,0
1,1412,5686,1
1,1386,7864,0
1,2353,12054,0
1,2006,9530,0
1,2673,9696,1
1,1917,6511,1
1,1577,9921,1
1,2281,10454,1
1,2159,9149,1
1,1505,6071,1
1,1645,11723,1
1,1701,12149,1
1,1216,5977,1
1,1428,7821,1
1,584,7424,1
1,2071,8140,0
1,2224,6371,1
1,1992,7056,0
1,1740,6945,1
1,1276,8440,1
1,1153,6695,1
1,269,6499,1
1,2714,9370,1
1,831,12159,1
1,1942,9676,1
1,2477,5988,0
1,1494,9076,1
1,2617,7637,1
1,119,10409,1
1,2261,11630,0
1,970,12269,0
1,1483,7171,0
1,1225,9288,1
1,2216,6909,1
1,1917,9463,1
1,506,10495,0
1,1884,5877,1
1,1911,11998,1
1,1371,9922,1
1,1695,8855,1
1,285,11938,1
1,1850,10131,1
1,1371,7282,1
1,688,6527,1
1,1233,11524,1
1,1431,6544,0
1,2429,8207,1
1,2216,5726,0
1,2010,8543,1
1,2531,7810,1
1,2681,9101,1
1,353,7289,1
1,1507,6660,1
1,1294,7032,1
1,2306,11434,1
1,1372,7987,1
1,2281,5676,0
1,2173,9716,1
1,2378,8648,1
1,36,8518,1
1,1481,9077,1
1,1805,6091,1
1,1610,10288,0
1,1857,8230,1
1,1991,8255,1
1,2199,10567,0
1,1843,11676,1
1,2531,10261,1
1,1990,9101,1
1,2022,7255,1
1,1961,7330,0
1,1929,8371,1
1,353,5653,1
1,2258,11846,1
1,2649,7407,0
1,1930,11628,1
1,1537,6115,0
1,2220,6986,1
1,526,6746,1
1,2601,9083,1
1,1513,7843,1
1,52,6084,1
1,2518,8183,1
1,2686,10544,1
1,2617,10652,1
1,1898,6627,0
1,1221,8648,1
1,1912,7097,1
1,149,10160,0
1,2330,10840,0
1,1999,11589,0
1,1610,8903,0
1,1810,9860,1
1,2711,6939,0
1,2112,9886,1
1,829,11328,1
1,2202,6019,0
1,934,10874,1
1,33,5575,1
1,2686,8899,1
1,2323,11071,0
1,1209,10547,0
1,2321,9048,1
1,2611,10702,1
1,1426,11081,0
1,2681,11808,1
1,562,8666,1
1,1985,8182,1
1,954,10955,0
1,1509,9195,1
1,331,8918,0
1,1843,10554,1
1,1934,11512,1
1,2009,8580,1
1,2131,5584,1
1,1985,6981,1
1,2646,10624,0
1,1807,11060,1
1,2189,12270,1
1,1162,10419,1
1,2060,12278,0
1,2631,8666,1
1,1549,7725,1
1,2581,7042,1
1,1805,10359,1
1,1297,8428,0
1,1582,6374,1
1,1577,8509,0
1,2269,10512,1
1,1718,8990,1
1,2095,8221,1
1,2191,7361,0
1,2131,10076,1
1,2684,11164,1
1,2474,9600,1
1,1627,8294,1
1,2416,8794,1
1,1174,9256,0
1,2588,11233,1
1,1846,8571,1
1,477,12205,0
1,1343,8540,0
1,1917,11550,1
1,2445,6768,1
1,1632,7619,0
1,1383,11823,1
1,2639,12295,1
1,1146,6184,1
1,612,9020,0
1,2287,9326,1
1,2490,10177,1
1,917,7859,1
1,1098,8390,0
1,2467,8349,0
1,1994,9837,1
1,1212,11309,1
1,755,9936,1
1,1992,8904,1
1,526,10471,0
1,2658,8855,1
1,1162,8475,1
1,1620,9356,0
1,1368,6503,1
1,35,7722,1
1,1380,7543,1
1,2477,7581,1
1,561,7180,1
1,1264,11599,0
1,2703,6052,1
1,557,9735,1
1,185,8453,1
1,1241,10431,0
1,2144,10225,0
1,103,11693,1
1,1022,8059,1
1,1337,5616,1
1,1259,11416,1
1,2229,6094,1
1,2089,9904,1
1,1980,8598,0
1,1506,11261,1
1,2222,11976,0
1,1665,11911,1
1,1209,10413,1
1,1406,5630,1
1,1221,8931,1
1,1793,9325,0
1,1198,8291,1
1,2093,11859,1
1,1810,6061,0
1,2621,9783,0
1,1985,7588,0
1,1860,11648,1
1,1929,5629,1
1,1260,8036,1
1,1235,5593,1
1,1225,9732,1
1,1655,12181,1
1,2601,10701,1
1,2219,10998,0
1,2681,8840,1
1,435,11609,1
1,2582,12270,1
1,2458,9191,1
1,84,10861,1
1,1630,11730,1
1,1221,12205,1
1,31,9092,1
1,2222,10953,0
1,842,7295,1
1,2572,10086,1
1,696,8110,1
1,213,7766,1
1,2708,10032,1
1,2098,11814,1
1,1481,9740,1
1,2626,11951,1
1,18,6376,0
1,1807,6655,1
1,1680,6380,0
1,2557,8883,1
1,1645,6889,1
1,1859,8542,0
1,1610,11251,1
1,2281,5721,1
1,754,10932,1
1,36,12140,0
1,1477,9492,1
1,1317,12220,1
1,2323,8997,0
1,1492,11585,1
1,1228,8426,1
1,1810,9803,0
1,660,8831,1
1,1644,7165,1
1,2581,8373,1
1,1153,7516,1
1,1308,10843,1
1,2140,8089,0
1,2569,6454,1
1,1507,11032,1
1,1538,5914,1
1,1304,12268,1
1,2575,12073,0
1,1610,10939,0
1,1225,8597,0
1,1992,12302,1
1,2580,11943,1
1,1229,10633,1
1,780,11658,1
1,1839,7884,1
1,2589,5683,1
1,1481,11521,1
1,2611,12073,0
1,36,10007,1
1,1708,6200,1
1,2610,12130,0
1,2282,7912,0
1,1963,8367,0
1,497,9174,0
1,1582,6470,1
1,2242,11969,1
1,915,6454,1
1,2218,10816,1
1,2341,12052,1
1,483,12078,0
1,2144,8781,1
1,1677,9552,0
1,2468,8651,0
1,1636,6778,0
1,2250,12303,1
1,1963,8425,1
1,2683,5988,0
1,1500,11171,1
1,2477,6227,1
1,2688,10846,1
1,2014,10605,0
1,2394,8356,1
1,1912,12151,0
1,1259,11073,1
1,2321,8979,1
1,38,10691,1
1,2003,12262,0
1,1268,11171,1
1,548,5800,0
1,2547,7415,0
1,1413,12009,1
1,1298,8845,1
1,1412,10978,1
1,1897,11728,1
1,2357,5875,1
1,2131,7639,1
1,722,9888,1
1,1990,11914,1
1,2006,5849,0
1,553,8855,1
1,2701,6463,1
1,2711,7388,1
1,1128,7974,1
1,1985,5741,1
1,2198,9316,0
1,1978,6764,0
1,2156,8038,0
1,2707,8106,1
1,2229,6963,1
1,2168,11171,1
1,604,7739,0
1,868,8877,0
1,1205,10157,1
1,1899,8636,1
1,1787,7966,1
1,1474,8884,0
1,2324,7556,1
1,2416,12312,1
1,1825,12283,1
1,1341,8542,1
1,2338,10876,0
1,2686,6608,1
1,1390,5977,1
1,803,6275,1
1,2123,11519,1
1,1718,8742,0
1,1778,9164,0
1,1204,9689,0
1,1357,7575,1
1,1314,8264,0
1,2380,8661,0
1,2261,6179,0
1,2579,10194,1
1,1354,5850,0
1,1746,9073,0
1,1396,7242,1
1,1509,7726,1
1,2350,11964,1
1,1899,11483,1
1,2078,10697,1
1,2706,7372,0
1,2497,8928,1
1,2588,8571,0
1,2398,10989,1
1,2229,11096,1
1,2406,6486,1
1,2484,10058,1
1,2274,11424,0
1,2163,6276,0
1,2144,6655,0
1,107,11343,1
1,1412,10970,1
1,2581,7526,1
1,1560,11043,1
1,2159,12207,1
1,2106,7791,0
1,2261,11322,0
1,739,5877,1
1,2224,10141,1
1,2689,7685,1
1,2176,9493,1
1,1671,6546,1
1,2227,9488,1
1,2567,10582,0
1,1279,11303,1
1,2005,10382,1
1,1260,5838,1
1,1303,5644,1
1,1225,7161,0
1,788,12101,1
1,1632,7321,1
1,2089,11211,1
1,842,9864,1
1,2678,5697,1
1,1795,9908,0
1,1928,7779,0
1,740,8903,0
1,336,6108,1
1,2014,10979,1
1,1942,7609,1
1,1823,5794,1
1,1963,6636,1
1,2098,11622,1
1,1705,9355,1
1,2350,10231,0
1,1215,9048,1
1,482,11979,1
1,2467,5597,1
1,1912,11146,1
1,1630,8200,1
1,1762,7381,0
1,840,10805,0
1,2617,8045,0
1,1942,9536,1
1,1256,6555,1
1,2353,10908,1
1,1964,6369,0
1,384,6704,1
1,2256,6817,1
1,1853,5801,0
1,1992,11931,1
1,1181,8260,0
1,2258,11512,1
1,1332,8179,1
1,1963,10614,0
1,1929,6661,1
1,1897,5846,1
1,1006,11262,1
1,2062,9756,1
1,1747,7882,1
1,466,6341,1
1,2410,11890,0
1,1556,5713,1
1,466,6064,1
1,2484,11783,1
1,2486,10375,1
1,2323,7701,0
1,2714,10042,1
1,2557,7796,1
1,2467,9735,0
1,2234,10593,1
1,2478,11018,1
1,1740,8353,0
1,1645,8125,1
1,747,5630,1
1,506,11932,1
1,1985,8301,0
1,1084,6466,1
1,2187,10825,0
1,1596,9712,1
1,1313,9141,1
1,1371,9412,1
1,2562,5775,1
1,1931,5637,1
1,1192,10448,1
1,2242,10261,0
1,209,7800,1
1,2273,10979,0
1,195,5920,0
1,1314,7058,0
1,2589,9396,0
1,2311,11075,1
1,2254,12159,1
1,1303,10409,1
1,1985,11404,0
1,1783,12102,1
1,116,11029,1
1,1688,8070,1
1,1864,9567,0
1,2416,8408,1
1,2227,5639,0
1,1461,6083,0
1,2477,6175,1
1,2667,10521,1
1,489,10052,1
1,2441,10448,1
1,1478,6986,1
1,2308,6183,0
1,2258,6321,1
1,130,11741,1
1,1917,7691,1
1,452,9388,1
1,2009,7835,1
1,2616,7043,0
1,2668,6905,0
1,2280,10399,1
1,2075,8621,0
1,1991,5819,1
1,1917,6823,1
1,2060,11278,0
1,1701,10022,1
1,1985,5876,1
1,353,10480,0
1,2163,7802,1
1,1260,10149,0
1,2321,9592,1
1,1404,9943,1
1,1963,10230,1
1,1742,6993,1
1,2140,10676,0
1,2681,11860,1
1,1612,10139,0
1,2106,7898,0
1,1809,7761,1
1,2698,11921,1
1,1342,7130,0
1,1577,10125,0
1,1664,5780,1
1,2369,9579,1
1,1258,9987,1
1,1448,11171,0
1,1029,7305,1
1,2643,6084,1
1,2044,11978,1
1,2003,10741,0
1,1015,7376,0
1,353,11168,0
1,2531,11501,1
1,2305,10016,0
1,1529,10575,1
1,2014,10147,0
1,1778,6768,1
1,1448,9654,0
1,985,11403,0
1,2331,12173,0
1,2224,6448,0
1,934,6499,0
1,571,6039,1
1,2044,11010,1
1,2449,7501,1
1,2553,6849,1
1,466,11854,1
1,1254,10721,0
1,2540,10553,1
1,1319,10155,0
1,1259,8268,1
1,2229,9648,1
1,571,11958,1
1,1705,11976,1
1,2567,10228,0
1,2282,9848,1
1,1577,9432,1
1,928,9863,1
1,2188,11314,1
1,2410,8882,1
1,1666,12332,1
1,1514,10076,1
1,1258,6073,1
1,534,10251,1
1,1335,6136,1
1,1970,7535,0
1,1738,12024,1
1,1990,6561,0
1,1428,10409,1
1,2615,12095,1
1,2581,7318,1
1,1859,10952,0
1,1248,11963,1
1,7,8251,1
1,2614,10487,1
1,1795,10024,1
1,726,6238,1
1,1238,11627,1
1,2706,11050,1
1,149,10681,1
1,2389,9149,1
1,921,9316,0
1,2626,7302,1
1,1663,10669,1
1,1317,6521,0
1,2260,8797,1
1,2208,8739,1
1,985,11290,1
1,1162,10812,1
1,1610,5611,1
1,2345,10493,0
1,1162,5598,1
1,1914,11804,0
1,1404,11177,0
1,1428,10840,1
1,2146,6734,1
1,1962,7626,0
1,1898,11947,1
1,472,8554,1
1,106,10533,0
1,1387,8030,0
1,2593,11077,0
1,1963,5854,1
1,1371,9643,1
1,2601,11389,1
1,2684,9213,1
1,1971,5642,1
1,1965,6703,1
1,1664,10232,1
1,2567,12155,0
1,401,6255,1
1,2244,7340,1
1,2528,9481,0
1,275,5717,1
1,1876,8585,0
1,1742,8268,1
1,2581,6738,1
1,582,6178,1
1,252,5680,1
1,2287,10691,1
1,2378,11075,1
1,2679,6430,1
1,2694,7977,0
1,2612,7802,1
1,336,6421,1
1,452,7740,1
1,2250,8023,1
1,2345,7096,0
1,1229,6823,1
1,2621,10069,0
1,2351,11391,0
1,2144,12258,0
1,2601,7762,1
1,1371,9329,1
1,1290,10423,1
1,876,10531,1
1,1205,9265,0
1,1718,11071,0
1,1549,7892,1
1,740,7780,0
1,2472,8680,0
1,2380,9962,1
1,2624,12011,0
1,611,11093,1
1,1671,7075,1
1,553,11595,1
1,2238,8796,1
1,925,6322,0
1,2043,7390,0
1,2078,11703,1
1,1420,12342,0
1,1722,7055,1
1,2381,10570,0
1,1671,8842,0
1,1562,6336,1
1,1260,10688,0
1,1988,9237,0
1,876,9900,1
1,1718,12094,1
1,2350,7617,0
1,726,11196,1
1,1687,8172,1
1,1482,6233,1
1,1975,5845,0
1,1153,8797,1
1,1688,11976,1
1,2615,9100,1
1,1513,9013,0
1,1252,5797,1
1,2526,9744,1
1,1022,8855,1
1,1799,11532,1
1,353,7925,0
1,2163,5936,0
1,2572,9412,1
1,2261,6842,1
1,1220,7541,1
1,1636,6226,1
1,2534,5671,1
1,510,7853,1
1,1343,7968,0
1,152,8930,1
1,1699,7410,1
1,2661,10164,1
1,2287,6595,0
1,1626,6549,1
1,2212,9631,1
1,1664,9033,0
1,116,8449,1
1,1986,8976,1
1,1264,6823,1
1,1431,6914,1
1,1335,11545,0
1,886,10246,0
1,1371,8528,0
1,1148,6097,1
1,466,10261,1
1,1189,11615,1
1,2394,10309,1
1,1859,11539,1
1,582,9970,1
1,36,11853,1
1,2462,9707,1
1,2258,11191,1
1,2610,12241,0
1,435,6957,0
1,1806,10891,0
1,396,10094,1
1,1286,6557,0
1,1371,7718,1
1,1577,11898,1
1,2675,6140,1
1,151,7923,1
1,603,11996,1
1,1523,8548,0
1,2582,12156,1
1,1682,6683,1
1,4,11397,1
1,1260,5756,1
1,1702,10327,0
1,2649,8915,1
1,1859,12022,0
1,542,11483,1
1,696,9073,1
1,2354,6731,1
1,1729,9898,1
1,2432,10477,0
1,1528,6493,1
1,1259,9543,1
1,2044,7714,1
1,1368,11524,1
1,2224,6764,1
1,1963,9600,1
1,1923,8426,0
1,1577,8994,0
1,1338,6615,1
1,1241,6417,1
1,979,8259,1
1,2562,6188,0
1,1507,10952,0
1,2497,6940,0
1,584,11310,1
1,2651,11318,0
1,1499,10532,1
1,2371,7439,1
1,868,12167,0
1,945,6835,0
1,1866,9411,1
1,2387,11844,1
1,1971,8132,1
1,1970,6690,1
1,152,8268,1
1,2172,8909,1
1,1956,8832,1
1,574,9725,1
1,1857,11171,1
1,781,11882,1
1,2572,10449,1
1,2114,5713,0
1,1700,12141,1
1,2261,9562,0
1,2649,7633,0
1,2369,6917,1
1,1610,9504,0
1,2287,11482,1
1,1361,7478,1
1,561,11014,0
1,436,11150,0
1,527,7476,0
1,1981,7367,0
1,2214,9790,1
1,1317,10458,1
1,1799,9492,1
1,2369,6366,1
1,1955,6715,1
1,2679,6016,0
1,938,11650,0
1,2582,11483,1
1,2352,10058,1
1,71,9714,0
1,2214,10535,1
1,1705,9830,1
1,645,8585,1
1,2561,6315,0
1,358,12142,1
1,1747,7570,1
1,500,5754,1
1,1955,7544,1
1,1546,10409,1
1,1225,5599,1
1,877,10922,1
1,2569,6962,0
1,2321,9127,1
1,1514,5637,1
1,1191,6564,1
1,2107,9875,0
1,1162,11171,0
1,1319,6001,1
1,130,9606,1
1,2198,8061,1
1,1529,6112,1
1,310,11800,1
1,503,7540,1
1,73,11381,1
1,1805,5725,0
1,970,9256,1
1,232,10100,1
1,466,11651,1
1,1205,10695,0
1,512,12021,1
1,2703,9416,1
1,83,7866,0
1,2443,10990,1
1,1582,5784,1
1,1468,10926,1
1,1058,9273,0
1,1778,7786,0
1,357,8855,1
1,877,6175,1
1,1233,11578,0
1,1221,7402,1
1,16,9331,0
1,1718,7808,0
1,116,11962,1
1,1453,9072,1
1,2284,10477,1
1,933,11934,0
1,2290,10679,1
1,876,8227,0
1,1953,10922,1
1,2391,9201,1
1,2069,5742,1
1,2643,7645,1
1,1300,5637,1
1,1508,6050,1
1,1898,11424,1
1,2321,11154,0
1,883,9547,1
1,721,7821,1
1,33,7629,1
1,1458,10048,1
1,1963,9216,0
1,2214,12213,1
1,1918,8571,1
1,472,7383,1
1,1260,11947,1
1,1850,6835,1
1,1192,7802,1
1,466,6367,1
1,1313,6723,0
1,1412,12036,0
1,2013,5875,1
1,2464,8170,0
1,1992,11541,1
1,1293,5697,1
1,2686,9361,1
1,1395,10993,0
1,1304,6923,1
1,2337,6417,1
1,553,9657,1
1,761,10240,1
1,1851,10762,0
1,489,10409,1
1,1871,11257,1
1,2460,7788,1
1,460,7644,0
1,739,6981,1
1,1789,7724,1
1,1198,11927,0
1,1570,10710,1
1,1807,11711,1
1,2050,9973,1
1,2699,9784,1
1,1286,10979,1
1,1632,9850,1
1,1740,11791,1
1,680,6606,0
1,1787,8738,0
1,1610,9381,1
1,2271,11641,1
1,2321,10635,1
1,1357,5640,1
1,1742,9547,1
1,2401,11650,1
1,1513,7802,1
1,2677,10371,1
1,1330,8738,0
1,1577,8046,0
1,2229,11083,1
1,2643,8992,0
1,1782,10409,1
1,425,9619,1
1,921,9256,1
1,2462,8880,0
1,2574,10461,0
1,2432,9915,1
1,2125,10946,1
1,1929,6183,0
1,1514,7851,1
1,1361,6564,0
1,8,11323,1
1,1212,9683,1
1,1645,6525,1
1,985,6750,1
1,2254,7365,1
1,2497,8180,1
1,1354,11429,0
1,2488,8625,0
1,1551,7404,1
1,1537,10129,0
1,1981,10603,0
1,1213,10877,1
1,561,11597,0
1,1303,11688,1
1,1387,11123,1
1,2686,11510,1
1,2597,10932,0
1,1876,7011,1
1,2065,7626,0
1,1929,6828,1
1,949,10922,1
1,2107,6474,1
1,1362,10198,0
1,2501,11358,1
1,2254,10819,1
1,1468,11844,0
1,1865,8105,1
1,2621,8183,1
1,1492,9444,1
1,2249,6191,1
1,1682,10795,1
1,2506,10939,1
1,1613,11288,1
1,2140,12018,1
1,2324,6181,1
1,1221,10638,1
1,1810,7501,0
1,2036,10401,0
1,2549,6608,1
1,1964,5885,0
1,500,10792,0
1,2005,11523,1
1,1746,9717,1
1,2634,11912,1
1,2321,6265,1
1,2389,10885,1
1,2017,10197,1
1,1072,7037,1
1,1994,8274,0
1,2161,8031,1
1,1601,9249,0
1,1290,11801,1
1,1124,9545,1
1,2699,9099,1
1,1604,11404,0
1,1981,10941,0
1,1483,7817,1
1,1876,8373,1
1,353,6372,1
1,1898,5784,0
1,2495,7383,1
1,1233,11475,0
1,1963,7489,1
1,136,10941,1
1,2281,7014,1
1,972,7564,1
1,1300,6112,0
1,315,10181,0
1,994,11946,1
1,1481,6561,1
1,1772,7289,1
1,561,7325,0
1,71,11243,1
1,97,9529,1
1,2284,6740,1
1,1312,5946,0
1,2321,11403,1
1,1682,7159,1
1,1940,9887,1
1,1567,12282,1
1,846,11453,1
1,1235,9077,0
1,2626,10613,0
1,1523,6289,1
1,2100,7310,0
1,2139,8423,1
1,1971,11740,0
1,1264,10874,0
1,1934,11906,1
1,2189,10578,1
1,1386,6866,1
1,353,11824,1
1,2547,6906,1
1,739,6741,1
1,2064,11425,1
1,2518,7762,1
1,1448,8667,1
1,1896,11483,1
1,152,11336,1
1,1700,7790,1
1,708,8571,0
1,2276,9585,1
1,1506,7647,1
1,2224,10462,1
1,1787,7762,1
1,2518,10126,1
1,2380,9957,1
1,1898,10908,0
1,868,9888,1
1,2276,12122,0
1,2467,7332,0
1,1264,11270,1
1,1909,11238,1
1,1859,9080,0
1,1264,11230,0
1,1746,7221,1
1,1899,12073,1
1,1857,5931,1
1,2615,9570,1
1,2044,12329,1
1,10,6517,1
1,1260,6953,0
1,2122,8214,0
1,842,9101,0
1,2432,6290,0
1,452,9711,1
1,1682,7854,1
1,520,12185,1
1,1810,12213,0
1,1361,12025,1
1,924,10784,1
1,2686,12325,1
1,2548,6227,1
1,1582,6016,0
1,2158,8452,0
1,1229,10753,1
1,1754,5925,1
1,2470,9567,1
1,1207,12269,1
1,1431,5824,1
1,2612,9959,1
1,2005,11094,0
1,569,11006,1
1,2266,12016,0
1,1276,7492,1
1,1350,11122,1
1,419,8235,0
1,2711,6901,0
1,435,9551,1
1,2497,11082,1
1,1468,11627,1
1,1897,9271,1
1,1574,10359,1
1,2381,11297,1
1,93,9889,0
1,996,6521,0
1,1912,10345,1
1,1994,7102,1
1,2253,6525,1
1,1964,7361,1
1,1309,11627,1
1,2378,12283,0
1,1535,6290,1
1,1505,10330,0
1,2706,6736,1
1,410,7313,1
1,1476,9904,1
1,159,9714,0
1,2140,8606,1
1,1671,11320,1
1,846,10017,1
1,1956,11361,1
1,1793,6659,1
1,1890,11796,0
1,1991,11383,1
1,2279,7217,1
1,2631,10577,1
1,440,8892,1
1,1507,8778,1
1,1980,8180,1
1,2366,8528,0
1,801,11628,1
1,2337,7516,1
1,1182,10977,0
1,1843,11972,0
1,1367,11363,0
1,1942,11784,1
1,1576,8766,1
1,2094,11290,1
1,1086,7052,1
1,2198,9079,1
1,2701,6000,1
1,2371,8400,0
1,2693,11809,1
1,2234,6867,1
1,2458,10405,0
1,1467,6083,0
1,2701,7922,1
1,2027,8687,1
1,1496,6998,0
1,2093,11627,1
1,1260,11891,0
1,1455,11215,1
1,1235,6941,0
1,425,9975,1
1,2460,9918,1
1,1940,9012,1
1,2111,11720,1
1,2250,10177,1
1,1207,7072,0
1,2284,12326,1
1,2477,8625,1
1,2047,10535,1
1,2617,12099,0
1,1225,9606,0
1,740,9221,1
1,1955,8950,1
1,1746,7011,0
1,429,8618,1
1,1917,5598,1
1,2438,10394,1
1,1776,11098,1
1,2508,10147,1
1,197,9256,0
1,1610,9626,0
1,2567,8636,0
1,500,5988,0
1,151,5840,1
1,2290,5743,0
1,2043,10464,1
1,2400,10739,1
1,2276,7376,0
1,410,11714,1
1,2214,11335,1
1,2571,9468,1
1,1086,7055,0
1,1124,10333,0
1,2689,11279,1
1,2569,8324,0
1,2443,11996,0
1,2611,7713,1
1,146,11059,0
1,2034,8855,1
1,2466,5687,1
1,1865,10272,0
1,2288,6221,1
1,2311,8524,1
1,2242,9777,0
1,2188,10400,1
1,666,9638,1
1,684,11524,1
1,1258,9792,1
1,1897,7538,0
1,2307,8410,0
1,1912,7375,1
1,1584,8058,0
1,2029,10298,0
1,1221,8737,1
1,2100,8665,1
1,1746,11873,1
1,454,11652,1
1,1493,11309,1
1,1991,9389,1
1,2553,10269,1
1,506,10058,1
1,2593,9206,1
1,1992,8323,1
1,2204,8465,1
1,1432,6628,0
1,2321,10178,0
1,1128,12028,0
1,2044,10257,1
1,1942,9717,1
1,322,5630,1
1,452,11732,1
1,1221,10125,0
1,2499,8821,0
1,2610,8855,1
1,1601,6877,0
1,2043,11165,0
1,1966,7372,1
1,1556,6177,1
1,2523,7655,1
1,1653,10150,1
1,1264,10922,1
1,876,9539,1
1,2009,11611,1
1,1022,5590,1
1,2642,9920,1
1,1275,5835,1
1,2547,10364,1
1,1644,10675,0
1,2692,5741,1
1,1413,8016,1
1,1898,8407,0
1,1929,11349,1
1,2652,10647,0
1,2410,9600,0
1,1153,6555,1
1,2673,10606,1
1,849,6341,1
1,2380,8373,1
1,1499,10161,1
1,1428,6007,0
1,1630,5784,0
1,33,11634,1
1,1022,8695,1
1,1450,10998,0
1,1624,8631,1
1,2261,10905,0
1,2654,9756,1
1,2122,6884,0
1,1632,9349,1
1,2621,9174,1
1,2108,10130,0
1,1992,5780,1
1,1412,11238,0
1,2681,8603,1
1,2264,8484,1
1,2703,7323,1
1,1346,11798,1
1,2361,8221,1
1,2634,5802,1
1,425,6332,1
1,2319,11055,1
1,1027,9176,1
1,2160,6308,1
1,2510,11259,0
1,526,12032,1
1,722,10992,1
1,1810,11389,1
1,1551,5969,1
1,1994,7320,1
1,2617,9889,1
1,1264,10452,1
1,2659,11710,1
1,1787,11059,1
1,73,8918,0
1,2617,6228,1
1,2260,9179,1
1,1665,10737,1
1,1866,7221,0
1,1377,6202,0
1,1898,7905,1
1,506,10941,1
1,275,7433,1
1,38,8838,1
1,1371,6515,1
1,1476,10358,0
1,2477,8766,1
1,1368,12010,1
1,1448,7821,1
1,2572,9511,1
1,2710,5914,0
1,1398,8221,1
1,1239,9032,1
1,531,9282,0
1,1823,6700,1
1,2007,9355,1
1,2253,5775,1
1,1208,8050,1
1,886,9552,0
1,71,9870,0
1,2266,5931,1
1,2353,12178,1
1,1598,10409,1
1,2477,7786,1
1,1762,10225,0
1,1959,8478,1
1,2665,5945,1
1,240,5936,1
1,1297,11166,0
1,1777,8537,0
1,1762,9797,1
1,1276,11171,0
1,1499,5891,1
1,97,6351,0
1,1742,9062,1
1,2435,7333,1
1,2276,10261,1
1,2581,8225,1
